Rxn name	Formula	Gene-reaction association	LB	UB	Objective
R0194No3	pmet_R0194[c] + 0.0095785 prot_G2TRF3[c]  -> AMP_c[c] + PPi_c[c] + Palmitoyl_CoA_c[c] 	Bcoa_1011	  0.00	   Inf	  0.00
R0194No4	pmet_R0194[c] + 0.0095785 prot_G2TKQ5[c]  -> AMP_c[c] + PPi_c[c] + Palmitoyl_CoA_c[c] 	Bcoa_2576	  0.00	   Inf	  0.00
R0194No5	pmet_R0194[c] + 0.0095785 prot_G2TPS9[c]  -> AMP_c[c] + PPi_c[c] + Palmitoyl_CoA_c[c] 	Bcoa_3099	  0.00	   Inf	  0.00
R0195No1	(S)_3_Hydroxybutanoyl_CoA_c[c] + NAD_c[c] + 6.105e-09 prot_G2TKF8[c]  -> Acetoacetyl_CoA_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_2268	  0.00	   Inf	  0.00
R0196No1	Crotonoyl_CoA_c[c] + H2O_c[c] + 1.462e-05 prot_G2TKQ7[c]  -> (S)_3_Hydroxybutanoyl_CoA_c[c] 	Bcoa_2578	  0.00	   Inf	  0.00
R0197No1	FAD_c[c] + Octanoyl_CoA_c[c] + 7.7809e-06 prot_G2TRF5[c]  -> FADH2_c[c] + trans_Oct_2_enoyl_CoA_c[c] 	Bcoa_1013	  0.00	   Inf	  0.00
R0198No1	FAD_c[c] + Lauroyl_CoA_c[c] + 7.7809e-06 prot_G2TRF5[c]  -> 2_trans_Dodecenoyl_CoA_c[c] + FADH2_c[c] 	Bcoa_1013	  0.00	   Inf	  0.00
R0199No1	FAD_c[c] + Tetradecanoyl_CoA_c[c] + 7.7809e-06 prot_G2TRF5[c]  -> FADH2_c[c] + trans_Tetradec_2_enoyl_CoA_c[c] 	Bcoa_1013	  0.00	   Inf	  0.00
arm_R0200	Acetyl_CoA_c[c] + Tetradecanoyl_CoA_c[c]  -> pmet_R0200[c] 	Bcoa_2269 or Bcoa_3100	  0.00	   Inf	  0.00
R0200No1	1.8769e-05 prot_G2TKF9[c] + pmet_R0200[c]  -> 3_Oxopalmitoyl_CoA_c[c] + CoA_c[c] 	Bcoa_2269	  0.00	   Inf	  0.00
R0200No2	1.8769e-05 prot_G2TPT0[c] + pmet_R0200[c]  -> 3_Oxopalmitoyl_CoA_c[c] + CoA_c[c] 	Bcoa_3100	  0.00	   Inf	  0.00
R0201No1	(S)_3_Hydroxydodecanoyl_CoA_c[c] + 1.462e-05 prot_G2TKQ7[c]  -> 2_trans_Dodecenoyl_CoA_c[c] + H2O_c[c] 	Bcoa_2578	  0.00	   Inf	  0.00
R0202No1	(S)_3_Hydroxyhexadecanoyl_CoA_c[c] + 1.462e-05 prot_G2TKQ7[c]  -> H2O_c[c] + trans_Hexadec_2_enoyl_CoA_c[c] 	Bcoa_2578	  0.00	   Inf	  0.00
R0203No1	(S)_3_Hydroxytetradecanoyl_CoA_c[c] + NAD_c[c] + 6.105e-09 prot_G2TKF8[c]  -> 3_Oxotetradecanoyl_CoA_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_2268	  0.00	   Inf	  0.00
R0204No1	(S)_3_Hydroxytetradecanoyl_CoA_c[c] + 1.462e-05 prot_G2TKQ7[c]  -> H2O_c[c] + trans_Tetradec_2_enoyl_CoA_c[c] 	Bcoa_2578	  0.00	   Inf	  0.00
R0205No1	(S)_Hydroxydecanoyl_CoA_c[c] + 1.462e-05 prot_G2TKQ7[c]  -> H2O_c[c] + trans_Dec_2_enoyl_CoA_c[c] 	Bcoa_2578	  0.00	   Inf	  0.00
R0206No1	(S)_3_Hydroxyoctanoyl_CoA_c[c] + NAD_c[c] + 6.105e-09 prot_G2TKF8[c]  -> 3_Oxooctanoyl_CoA_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_2268	  0.00	   Inf	  0.00
R0207No1	(S)_3_Hydroxyoctanoyl_CoA_c[c] + 1.462e-05 prot_G2TKQ7[c]  -> H2O_c[c] + trans_Oct_2_enoyl_CoA_c[c] 	Bcoa_2578	  0.00	   Inf	  0.00
R0208No1	(S)_Hydroxyhexanoyl_CoA_c[c] + 1.462e-05 prot_G2TKQ7[c]  -> H2O_c[c] + trans_Hex_2_enoyl_CoA_c[c] 	Bcoa_2578	  0.00	   Inf	  0.00
R0209No1	FAD_c[c] + Hexanoyl_CoA_c[c] + 7.7809e-06 prot_G2TRF5[c]  -> FADH2_c[c] + trans_Hex_2_enoyl_CoA_c[c] 	Bcoa_1013	  0.00	   Inf	  0.00
R0210No1	Decanoyl_CoA_c[c] + FAD_c[c] + 7.7809e-06 prot_G2TRF5[c]  -> FADH2_c[c] + trans_Dec_2_enoyl_CoA_c[c] 	Bcoa_1013	  0.00	   Inf	  0.00
R0211No1	ATP_c[c] + Glycerol_c[c] + 5.6689e-08 prot_G2TR65[c]  -> ADP_c[c] + Glycerol_3_phosphate_c[c] 	Bcoa_0923	  0.00	   Inf	  0.00
R0212No1	ATP_c[c] + Glycerone_c[c] + 0.00013103 prot_G2TLK5[c] + 0.00013103 prot_G2TLK6[c]  -> ADP_c[c] + Glycerone_phosphate_c[c] 	Bcoa_1902 and Bcoa_1903	  0.00	   Inf	  0.00
arm_R0213	Glycerol_c[c] + NAD_c[c]  -> pmet_R0213[c] 	Bcoa_1919 or Bcoa_0993	  0.00	   Inf	  0.00
R0213No1	8.2672e-05 prot_G2TLM2[c] + pmet_R0213[c]  -> Glycerone_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_1919	  0.00	   Inf	  0.00
R0213No2	8.2672e-05 prot_G2TRD5[c] + pmet_R0213[c]  -> Glycerone_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_0993	  0.00	   Inf	  0.00
arm_R0214	D_Glyceraldehyde_c[c] + H2O_c[c] + NAD_c[c]  -> pmet_R0214[c] 	Bcoa_2072 or Bcoa_2334 or Bcoa_3250	  0.00	   Inf	  0.00
R0214No1	1.1574e-06 prot_G2TK99[c] + pmet_R0214[c]  -> Glycerate_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_2072	  0.00	   Inf	  0.00
R0214No2	1.0416e-06 prot_G2TKM2[c] + pmet_R0214[c]  -> Glycerate_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_2334	  0.00	   Inf	  0.00
R0214No3	1.1574e-06 prot_G2TMC4[c] + pmet_R0214[c]  -> Glycerate_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_3250	  0.00	   Inf	  0.00
R0215No1	1_2_Diacyl_sn_glycerol_c[c] + ATP_c[c] + 1.2077e-05 prot_G2TJ71[c]  -> ADP_c[c] + Phosphatidate_c[c] 	Bcoa_1637	  0.00	   Inf	  0.00
R0216No1	1_2_Diacyl_sn_glycerol_c[c] + UDP_glucose_c[c] + 0.00024582 prot_G2TPB1[c]  -> Monoglucosyldiacylglycerol_c[c] + UDP_c[c] 	Bcoa_2253	  0.00	   Inf	  0.00
R0217No1	Monoglucosyldiacylglycerol_c[c] + UDP_glucose_c[c] + 0.00024582 prot_G2TPB1[c]  -> Diglucosyldiacylglycerol_c[c] + UDP_c[c] 	Bcoa_2253	  0.00	   Inf	  0.00
R0219No1	Glycerone_phosphate_c[c] + H+_c[c] + NADH_c[c] + 4.6962e-06 prot_G2TM59[c]  -> Glycerol_3_phosphate_c[c] + NAD_c[c] 	Bcoa_2950	  0.00	   Inf	  0.00
R0220No1	Glycerol_3_phosphate_c[c] + NADP_c[c] + 4.6962e-06 prot_G2TM59[c]  -> Glycerone_phosphate_c[c] + H+_c[c] + NADPH_c[c] 	Bcoa_2950	  0.00	   Inf	  0.00
R0221No1	CTP_c[c] + Glycerol_3_phosphate_c[c] + 1.4775e-05 prot_G2TQ33[c]  -> CDPglycerol_c[c] + PPi_c[c] 	Bcoa_0458	  0.00	   Inf	  0.00
R0222No1	Glycerophosphocholine_c[c] + H2O_c[c] + 8.6806e-05 prot_G2TKW5[c]  -> Choline_c[c] + Glycerol_3_phosphate_c[c] 	Bcoa_2869	  0.00	   Inf	  0.00
R0223No1	H+_c[c] + 2 H2O_c[c] + Phosphatidylcholine_c[c] + 1.4065e-07 prot_G2TN90[c]  -> 2 Fatty_acid_c[c] + Glycerophosphocholine_c[c] 	Bcoa_2421	  0.00	   Inf	  0.00
R0224No1	Glycerophosphoethanolamine_c[c] + H2O_c[c] + 0.00025253 prot_G2TKW5[c]  -> Ethanolamine_c[c] + Glycerol_3_phosphate_c[c] 	Bcoa_2869	  0.00	   Inf	  0.00
R0225No1	CTP_c[c] + Phosphatidate_c[c] + 3.1141e-05 prot_G2TJH7[c]  -> CDP_diacylglycerol_c[c] + PPi_c[c] 	Bcoa_0023	  0.00	   Inf	  0.00
R0226No1	CDP_diacylglycerol_c[c] + L_Serine_c[c] + 8.547e-07 prot_G2TNF4[c]  -> CMP_c[c] + Phosphatidylserine_c[c] 	Bcoa_2719	  0.00	   Inf	  0.00
R0227No1	CDP_diacylglycerol_c[c] + Glycerol_3_phosphate_c[c] + 3.7879e-06 prot_G2TNU9[c]  -> CMP_c[c] + Phosphatidylglycerophosphate_c[c] 	Bcoa_3328	  0.00	   Inf	  0.00
arm_R0229	2_3_Dehydroacyl_CoA_c[c] + Glycerol_3_phosphate_c[c]  -> pmet_R0229[c] 	Bcoa_0091 or Bcoa_3168	  0.00	   Inf	  0.00
R0229No1	pmet_R0229[c] + 9.6017e-07 prot_G2TJP5[c]  -> 1_Acyl_sn_glycerol_3_phosphate_c[c] + CoA_c[c] 	Bcoa_0091	  0.00	   Inf	  0.00
R0229No2	pmet_R0229[c] + 9.6017e-07 prot_G2TPZ4[c]  -> 1_Acyl_sn_glycerol_3_phosphate_c[c] + CoA_c[c] 	Bcoa_3168	  0.00	   Inf	  0.00
R0230No1	1_Acyl_sn_glycero_3_phosphocholine_c[c] + H2O_c[c] + 1.4065e-07 prot_G2TN90[c]  -> Fatty_acid_c[c] + Glycerophosphocholine_c[c] 	Bcoa_2421	  0.00	   Inf	  0.00
R0231No1	1_Acyl_sn_glycerol_3_phosphate_c[c] + 2_3_Dehydroacyl_CoA_c[c] + 9.6017e-07 prot_G2TNN1[c]  -> CoA_c[c] + Phosphatidate_c[c] 	Bcoa_3027	  0.00	   Inf	  0.00
R0232No1	1_Acyl_sn_glycero_3_phosphoethanolamine_c[c] + H2O_c[c] + 1.4065e-07 prot_G2TN90[c]  -> Fatty_acid_c[c] + Glycerophosphoethanolamine_c[c] 	Bcoa_2421	  0.00	   Inf	  0.00
arm_R0233	2 Phosphatidylglycerol_c[c]  -> pmet_R0233[c] 	Bcoa_0488 or Bcoa_1418	  0.00	   Inf	  0.00
R0233No1	pmet_R0233[c] + 5.2116e-05 prot_G2TQ63[c]  -> Cardiolipin_c[c] + Glycerol_c[c] 	Bcoa_0488	  0.00	   Inf	  0.00
R0233No2	pmet_R0233[c] + 5.2116e-05 prot_G2TJ01[c]  -> Cardiolipin_c[c] + Glycerol_c[c] 	Bcoa_1418	  0.00	   Inf	  0.00
arm_R0234	0.57 (2E)_Octadecenoyl_ACP_c[c] + Glycerol_3_phosphate_c[c] + 0.321 Hexadecanoyl_ACP_c[c] + 0.0116 Octadecanoyl_ACP_c[c] + 0.0974 Tetradecanoyl_ACP_c[c]  -> pmet_R0234[c] 	Bcoa_0091 or Bcoa_3168	  0.00	   Inf	  0.00
R0234No1	9.6017e-07 prot_G2TJP5[c] + pmet_R0234[c]  -> 1_Acyl_sn_glycerol_3_phosphate_c[c] + ACP_c[c] 	Bcoa_0091	  0.00	   Inf	  0.00
R0234No2	9.6017e-07 prot_G2TPZ4[c] + pmet_R0234[c]  -> 1_Acyl_sn_glycerol_3_phosphate_c[c] + ACP_c[c] 	Bcoa_3168	  0.00	   Inf	  0.00
R0235No1	1.14 (2E)_Octadecenoyl_ACP_c[c] + 1_Acyl_sn_glycerol_3_phosphate_c[c] + 0.642 Hexadecanoyl_ACP_c[c] + 0.0232 Octadecanoyl_ACP_c[c] + 0.1948 Tetradecanoyl_ACP_c[c] + 9.6017e-07 prot_G2TNN1[c]  -> 2 ACP_c[c] + Phosphatidate_c[c] 	Bcoa_3027	  0.00	   Inf	  0.00
R0236No1	AMP_c[c] + ATP_c[c] + 0.0020576 prot_G2TI82[c]  -> 2 ADP_c[c] 	Bcoa_1143	  0.00	   Inf	  0.00
R0237No1	ATP_c[c] + Adenosine_c[c] + 0.00033069 prot_G2THK5[c]  -> ADP_c[c] + AMP_c[c] 	Bcoa_1210	  0.00	   Inf	  0.00
R0238No1	Adenine_c[c] + PRPP_c[c] + 2.9773e-05 prot_G2TM15[c]  -> AMP_c[c] + PPi_c[c] 	Bcoa_2673	  0.00	   Inf	  0.00
R0239No1	ATP_c[c] + GDP_c[c] + 1.0522e-06 prot_G2TM68[c]  -> ADP_c[c] + GTP_c[c] 	Bcoa_2959	  0.00	   Inf	  0.00
R0240No1	ATP_c[c] + GMP_c[c] + 5.3419e-06 prot_G2TJR4[c]  -> ADP_c[c] + GDP_c[c] 	Bcoa_0110	  0.00	   Inf	  0.00
arm_R0241	ATP_c[c] + GTP_c[c]  -> pmet_R0241[c] 	Bcoa_2674 or Bcoa_1908 or Bcoa_0332	  0.00	   Inf	  0.00
R0241No1	pmet_R0241[c] + 2.1872e-06 prot_G2TM16[c]  -> AMP_c[c] + Guanosine_5_triphosphate_3_diphosphate_c[c] 	Bcoa_2674	  0.00	   Inf	  0.00
R0241No2	pmet_R0241[c] + 2.1872e-06 prot_G2TLL1[c]  -> AMP_c[c] + Guanosine_5_triphosphate_3_diphosphate_c[c] 	Bcoa_1908	  0.00	   Inf	  0.00
R0241No3	pmet_R0241[c] + 2.1872e-06 prot_G2TMR4[c]  -> AMP_c[c] + Guanosine_5_triphosphate_3_diphosphate_c[c] 	Bcoa_0332	  0.00	   Inf	  0.00
R0242No1	ATP_c[c] + IDP_c[c] + 1.0522e-06 prot_G2TM68[c]  -> ADP_c[c] + ITP_c[c] 	Bcoa_2959	  0.00	   Inf	  0.00
R0243No1	ADPribose_c[c] + H2O_c[c] + 4.2867e-06 prot_G2TKZ3[c]  -> AMP_c[c] + Ribose_5_phosphate_c[c] 	Bcoa_2897	  0.00	   Inf	  0.00
R0244No1	Adenylosuccinate_c[c] + 0.00015964 prot_G2TJ43[c]  -> AMP_c[c] + Fumarate_c[c] 	Bcoa_1609	  0.00	   Inf	  0.00
R0245No1	H2O_c[c] + IMP_c[c] + 3.23e-05 prot_G2TJ51[c]  -> FAICAR_c[c] 	Bcoa_1617	  0.00	   Inf	  0.00
R0246No1	H2O_c[c] + IMP_c[c] + NAD_c[c] + 5.2411e-05 prot_G2THL0[c]  -> H+_c[c] + NADH_c[c] + XMP_c[c] 	Bcoa_1215	  0.00	   Inf	  0.00
R0247No1	Hypoxanthine_c[c] + PRPP_c[c] + 3.0525e-05 prot_G2THM0[c]  -> IMP_c[c] + PPi_c[c] 	Bcoa_1229	  0.00	   Inf	  0.00
R0248No1	GMP_c[c] + H+_c[c] + NADPH_c[c] + 0.00099206 prot_G2TJD1[c]  -> IMP_c[c] + NADP_c[c] + NH3_c[c] 	Bcoa_1699	  0.00	   Inf	  0.00
R0249No1	GTP_c[c] + IMP_c[c] + L_Aspartate_c[c] + 9.4482e-05 prot_G2TIH9[c]  -> Adenylosuccinate_c[c] + GDP_c[c] + Phosphate_c[c] 	Bcoa_1310	  0.00	   Inf	  0.00
R0250No1	ATP_c[c] + dADP_c[c] + 1.0522e-06 prot_G2TM68[c]  -> ADP_c[c] + dATP_c[c] 	Bcoa_2959	  0.00	   Inf	  0.00
R0251No1	Guanine_c[c] + PRPP_c[c] + 1.3889e-05 prot_G2THM0[c]  -> GMP_c[c] + PPi_c[c] 	Bcoa_1229	  0.00	   Inf	  0.00
R0252No1	Adenine_c[c] + H2O_c[c] + 1.3889e-06 prot_G2TJ54[c]  -> Hypoxanthine_c[c] + NH3_c[c] 	Bcoa_1620	  0.00	   Inf	  0.00
R0253No1	ATP_c[c] + dAMP_c[c] + 8.547e-07 prot_G2TI82[c]  -> ADP_c[c] + dADP_c[c] 	Bcoa_1143	  0.00	   Inf	  0.00
R0254No1	Adenosine_c[c] + Phosphate_c[c] + 2.4452e-06 prot_G2TJC2[c]  -> Adenine_c[c] + Ribose_1_phosphate_c[c] 	Bcoa_1690	  0.00	   Inf	  0.00
R0255No1	3_AMP_c[c] + H2O_c[c] + 3.858e-06 prot_G2TLQ0[c]  -> Adenosine_c[c] + Phosphate_c[c] 	Bcoa_1947	  0.00	   Inf	  0.00
R0257No1	ADP_c[c] + dGTP_c[c] + 1.0522e-06 prot_G2TM68[c]  -> ATP_c[c] + dGDP_c[c] 	Bcoa_2959	  0.00	   Inf	  0.00
R0258No1	Inosine_c[c] + Phosphate_c[c] + 9.9206e-09 prot_G2TJC2[c]  -> Hypoxanthine_c[c] + Ribose_1_phosphate_c[c] 	Bcoa_1690	  0.00	   Inf	  0.00
R0259No1	ATP_c[c] + Deoxyguanosine_c[c] + 0.00012346 prot_G2THK4[c]  -> ADP_c[c] + dGMP_c[c] 	Bcoa_1209	  0.00	   Inf	  0.00
R0260No1	Deoxyguanosine_c[c] + Phosphate_c[c] + 2.4452e-06 prot_G2TJC2[c]  -> Guanine_c[c] + deoxyribose_1_phosphate_c[c] 	Bcoa_1690	  0.00	   Inf	  0.00
arm_R0261	ADP_c[c] + Thioredoxin_c[c]  -> pmet_R0261[c] 	Bcoa_1034 or Bcoa_1036 or Bcoa_2830 or Bcoa_3105	  0.00	   Inf	  0.00
R0261No1	pmet_R0261[c] + 2.1533e-05 prot_G2TRH6[c]  -> H2O_c[c] + Thioredoxin_disulfide_c[c] + dADP_c[c] 	Bcoa_1034	  0.00	   Inf	  0.00
R0261No2	pmet_R0261[c] + 2.1533e-05 prot_G2TRH8[c]  -> H2O_c[c] + Thioredoxin_disulfide_c[c] + dADP_c[c] 	Bcoa_1036	  0.00	   Inf	  0.00
R0261No3	pmet_R0261[c] + 2.1533e-05 prot_G2TPP4[c]  -> H2O_c[c] + Thioredoxin_disulfide_c[c] + dADP_c[c] 	Bcoa_2830	  0.00	   Inf	  0.00
R0261No4	pmet_R0261[c] + 2.1533e-05 prot_G2TPT5[c]  -> H2O_c[c] + Thioredoxin_disulfide_c[c] + dADP_c[c] 	Bcoa_3105	  0.00	   Inf	  0.00
arm_R0262	GDP_c[c] + Thioredoxin_c[c]  -> pmet_R0262[c] 	Bcoa_1034 or Bcoa_1036 or Bcoa_2830 or Bcoa_3105	  0.00	   Inf	  0.00
R0262No1	2.1533e-05 prot_G2TRH6[c] + pmet_R0262[c]  -> H2O_c[c] + Thioredoxin_disulfide_c[c] + dGDP_c[c] 	Bcoa_1034	  0.00	   Inf	  0.00
R0262No2	2.1533e-05 prot_G2TRH8[c] + pmet_R0262[c]  -> H2O_c[c] + Thioredoxin_disulfide_c[c] + dGDP_c[c] 	Bcoa_1036	  0.00	   Inf	  0.00
R0262No3	2.1533e-05 prot_G2TPP4[c] + pmet_R0262[c]  -> H2O_c[c] + Thioredoxin_disulfide_c[c] + dGDP_c[c] 	Bcoa_2830	  0.00	   Inf	  0.00
R0262No4	2.1533e-05 prot_G2TPT5[c] + pmet_R0262[c]  -> H2O_c[c] + Thioredoxin_disulfide_c[c] + dGDP_c[c] 	Bcoa_3105	  0.00	   Inf	  0.00
R0263No1	ATP_c[c] + Deoxyadenosine_c[c] + 0.00022769 prot_G2THK5[c]  -> ADP_c[c] + dAMP_c[c] 	Bcoa_1210	  0.00	   Inf	  0.00
R0264No1	ATP_c[c] + dGMP_c[c] + 5.4466e-07 prot_G2TJR4[c]  -> ADP_c[c] + dGDP_c[c] 	Bcoa_0110	  0.00	   Inf	  0.00
arm_R0265	PRPP_c[c] + XAN_c[c]  -> pmet_R0265[c] 	Bcoa_1229 or Bcoa_3009	  0.00	   Inf	  0.00
R0265No1	1.3889e-05 prot_G2THM0[c] + pmet_R0265[c]  -> PPi_c[c] + XMP_c[c] 	Bcoa_1229	  0.00	   Inf	  0.00
R0265No2	pmet_R0265[c] + 2.5253e-05 prot_G2TMB8[c]  -> PPi_c[c] + XMP_c[c] 	Bcoa_3009	  0.00	   Inf	  0.00
R0266No1	Guanosine_c[c] + Phosphate_c[c] + 2.3148e-05 prot_G2TJC2[c]  -> Guanine_c[c] + Ribose_1_phosphate_c[c] 	Bcoa_1690	  0.00	   Inf	  0.00
R0267No1	3_GMP_c[c] + H2O_c[c] + 3.858e-06 prot_G2TLQ0[c]  -> Guanosine_c[c] + Phosphate_c[c] 	Bcoa_1947	  0.00	   Inf	  0.00
R0268No1	Phosphate_c[c] + Xanthosine_c[c] + 2.4452e-06 prot_G2TJC2[c]  -> Ribose_1_phosphate_c[c] + XAN_c[c] 	Bcoa_1690	  0.00	   Inf	  0.00
R0269No1	3_CMP_c[c] + H2O_c[c] + 3.858e-06 prot_G2TLQ0[c]  -> Cytidine_c[c] + Phosphate_c[c] 	Bcoa_1947	  0.00	   Inf	  0.00
R0270No1	Deoxyadenosine_c[c] + Phosphate_c[c] + 2.4452e-06 prot_G2TJC2[c]  -> Adenine_c[c] + deoxyribose_1_phosphate_c[c] 	Bcoa_1690	  0.00	   Inf	  0.00
R0271No1	H2O_c[c] + XTP_c[c] + 2.753e-07 prot_G2TKT0[c]  -> PPi_c[c] + XMP_c[c] 	Bcoa_2601	  0.00	   Inf	  0.00
R0272No1	Deoxyinosine_c[c] + Phosphate_c[c] + 2.4452e-06 prot_G2TJC2[c]  -> Hypoxanthine_c[c] + deoxyribose_1_phosphate_c[c] 	Bcoa_1690	  0.00	   Inf	  0.00
R0273No1	2_3_Cyclic_AMP_c[c] + H2O_c[c] + 3.858e-06 prot_G2TLQ0[c]  -> 3_AMP_c[c] 	Bcoa_1947	  0.00	   Inf	  0.00
R0274No1	5_Phosphoribosylamine_c[c] + ATP_c[c] + Glycine_c[c] + 3.9683e-05 prot_G2TJ52[c]  -> ADP_c[c] + GAR_c[c] + Phosphate_c[c] 	Bcoa_1618	  0.00	   Inf	  0.00
R0275No1	5_Phosphoribosylformylglycinamidine_c[c] + ATP_c[c] + 6.9388e-05 prot_G2TJ49[c]  -> ADP_c[c] + AIR_c[c] + Phosphate_c[c] 	Bcoa_1615	  0.00	   Inf	  0.00
R0276No1	10_Formyl_THF_c[c] + GAR_c[c] + 6.9444e-06 prot_G2TJ50[c]  -> N_Formyl_GAR_c[c] + Tetrahydrofolate_c[c] 	Bcoa_1616	  0.00	   Inf	  0.00
R0277No1	ATP_c[c] + H2O_c[c] + L_Glutamine_c[c] + N_Formyl_GAR_c[c] + 0.0055556 prot_G2TJ45[c] + 0.0055556 prot_G2TJ46[c] + 0.0055556 prot_G2TJ47[c]  -> 5_Phosphoribosylformylglycinamidine_c[c] + ADP_c[c] + L_Glutamate_c[c] + Phosphate_c[c] 	Bcoa_1611 and Bcoa_1613 and Bcoa_1612	  0.00	   Inf	  0.00
R0278No1	SAICAR_c[c] + 0.00015964 prot_G2TJ43[c]  -> AICAR_c[c] + Fumarate_c[c] 	Bcoa_1609	  0.00	   Inf	  0.00
R0279No1	10_Formyl_THF_c[c] + AICAR_c[c] + 3.23e-05 prot_G2TJ51[c]  -> FAICAR_c[c] + Tetrahydrofolate_c[c] 	Bcoa_1617	  0.00	   Inf	  0.00
R0280No1	5_Phosphoribosyl_4_carboxy_5_aminoimidazole_c[c] + ATP_c[c] + L_Aspartate_c[c] + 3.5879e-06 prot_G2TJ44[c]  -> ADP_c[c] + Phosphate_c[c] + SAICAR_c[c] 	Bcoa_1610	  0.00	   Inf	  0.00
R0281No1	2_3_Cyclic_GMP_c[c] + H2O_c[c] + 3.858e-06 prot_G2TLQ0[c]  -> 3_GMP_c[c] 	Bcoa_1947	  0.00	   Inf	  0.00
R0282No1	AIR_c[c] + ATP_c[c] + CO2_c[c] + H2O_c[c] + 4.7081e-05 prot_G2TJ42[c]  -> 5_Carboxyamino_1_5_phospho_D_ribosyl_imidazole_c[c] + ADP_c[c] + Phosphate_c[c] 	Bcoa_1608	  0.00	   Inf	  0.00
R0283No1	5_Carboxyamino_1_5_phospho_D_ribosyl_imidazole_c[c] + 1.7806e-05 prot_G2TJ41[c]  -> 5_Phosphoribosyl_4_carboxy_5_aminoimidazole_c[c] 	Bcoa_1607	  0.00	   Inf	  0.00
R0284No1	ATP_c[c] + UDP_c[c] + 1.0522e-06 prot_G2TM68[c]  -> ADP_c[c] + UTP_c[c] 	Bcoa_2959	  0.00	   Inf	  0.00
arm_R0285	ATP_c[c] + UMP_c[c]  -> pmet_R0285[c] 	Bcoa_2945 or Bcoa_0026	  0.00	   Inf	  0.00
R0285No1	pmet_R0285[c] + 2.2769e-05 prot_G2TM54[c]  -> ADP_c[c] + UDP_c[c] 	Bcoa_2945	  0.00	   Inf	  0.00
R0285No2	pmet_R0285[c] + 1.5873e-06 prot_G2TJI0[c]  -> ADP_c[c] + UDP_c[c] 	Bcoa_0026	  0.00	   Inf	  0.00
R0286No1	ATP_c[c] + CMP_c[c] + 2.6969e-06 prot_G2TM54[c]  -> ADP_c[c] + CDP_c[c] 	Bcoa_2945	  0.00	   Inf	  0.00
R0287No1	ATP_c[c] + Cytidine_c[c] + 0.067751 prot_G2TNE4[c]  -> ADP_c[c] + CMP_c[c] 	Bcoa_2709	  0.00	   Inf	  0.00
R0288No1	Cytidine_c[c] + UTP_c[c] + 0.067751 prot_G2TNE4[c]  -> CMP_c[c] + UDP_c[c] 	Bcoa_2709	  0.00	   Inf	  0.00
R0289No1	Cytidine_c[c] + GTP_c[c] + 0.067751 prot_G2TNE4[c]  -> CMP_c[c] + GDP_c[c] 	Bcoa_2709	  0.00	   Inf	  0.00
R0290No1	ATP_c[c] + CDP_c[c] + 1.0522e-06 prot_G2TM68[c]  -> ADP_c[c] + CTP_c[c] 	Bcoa_2959	  0.00	   Inf	  0.00
R0291No1	ATP_c[c] + NH3_c[c] + UTP_c[c] + 1.9841e-05 prot_G2THR6[c]  -> ADP_c[c] + CTP_c[c] + Phosphate_c[c] 	Bcoa_1428	  0.00	   Inf	  0.00
R0292No1	ATP_c[c] + H2O_c[c] + L_Glutamine_c[c] + UTP_c[c] + 1.9841e-05 prot_G2THR6[c]  -> ADP_c[c] + CTP_c[c] + L_Glutamate_c[c] + Phosphate_c[c] 	Bcoa_1428	  0.00	   Inf	  0.00
R0293No1	Cytidine_c[c] + ITP_c[c] + 0.067751 prot_G2TNE4[c]  -> CMP_c[c] + IDP_c[c] 	Bcoa_2709	  0.00	   Inf	  0.00
R0294No1	ATP_c[c] + Uridine_c[c] + 0.067751 prot_G2TNE4[c]  -> ADP_c[c] + UMP_c[c] 	Bcoa_2709	  0.00	   Inf	  0.00
R0295No1	Orotidylic_acid_c[c] + 6.6138e-06 prot_G2TJU3[c]  -> CO2_c[c] + UMP_c[c] 	Bcoa_0139	  0.00	   Inf	  0.00
arm_R0296	PRPP_c[c] + Uracil_c[c]  -> pmet_R0296[c] 	Bcoa_1452 or Bcoa_0146	  0.00	   Inf	  0.00
R0296No1	pmet_R0296[c] + 5.4466e-05 prot_G2THU0[c]  -> PPi_c[c] + UMP_c[c] 	Bcoa_1452	  0.00	   Inf	  0.00
R0296No2	pmet_R0296[c] + 5.4466e-05 prot_G2TJV0[c]  -> PPi_c[c] + UMP_c[c] 	Bcoa_0146	  0.00	   Inf	  0.00
R0297No1	UTP_c[c] + Uridine_c[c] + 0.067751 prot_G2TNE4[c]  -> UDP_c[c] + UMP_c[c] 	Bcoa_2709	  0.00	   Inf	  0.00
R0298No1	GTP_c[c] + Uridine_c[c] + 0.067751 prot_G2TNE4[c]  -> GDP_c[c] + UMP_c[c] 	Bcoa_2709	  0.00	   Inf	  0.00
